Date,RKLB,PL,VST,ACHR,BKSY,VRT,UEC,GOOG,RDW,GLW,TLN,TSSI,BE,IDR,ATRO,LHX,CRC,VOYG,UAMY
1999-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01666664639407478,0.0,0.0,0.0,0.0,0.012345667727669207,-0.015384424145542086,0.0,0.0,0.0
1999-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015300887037986377,0.0,0.0,0.0,0.0,0.024390429583572404,0.02083352352187906,0.0,0.0,0.0
1999-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05438418411708135,0.0,0.0,0.0,0.0,0.053571269338465344,0.0,0.0,0.0,0.0
1999-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03631549360296149,0.0,0.0,0.0,0.0,0.005649808466895223,0.05867347876861917,0.0,0.0,0.0
1999-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02488532165871804,0.0,0.0,0.0,0.0,-0.05617971799611832,-0.05542169511685924,0.0,0.0,0.0
1999-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02187498931074061,0.0,0.0,0.0,0.0,0.0,0.012755002049858799,0.0,0.0,0.0
1999-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01223249971953777,0.0,0.0,0.0,0.0,0.0,0.047858959885344055,0.0,0.0,0.0
1999-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01762334217570216,0.0,0.0,0.0,0.0,-0.03571444975188365,0.014422714037097162,0.0,0.0,0.0
1999-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05740626112713865,0.0,0.0,0.0,0.0,0.0,0.011848548128130076,0.0,0.0,0.0
2000-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05525923336558547,0.0,0.0,0.0,0.0,0.0,-0.02810280750916272,0.0,0.0,0.0
2000-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09697286341120803,0.0,0.0,0.0,0.0,0.0,-0.03855468111230087,0.0,0.0,0.0
2000-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022727092502549895,0.0,0.0,0.0,0.0,0.0,-0.010025188219240588,0.0,0.0,0.0
2000-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02325634121123621,0.0,0.0,0.0,0.0,0.012345667727669207,-0.007594340437533265,0.0,0.0,0.0
2000-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1130953995288202,0.0,0.0,0.0,-0.5040000166285714,-0.012195110940100728,0.02040796522380095,0.0,0.0,0.0
2000-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009626011217945152,0.0,0.0,0.0,0.0,0.018518396575233353,0.0,0.0,0.0,0.0
2000-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08951306670660675,0.0,0.0,0.0,0.0,-0.012121064940143866,-0.025000181792243503,0.0,0.0,0.0
2000-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034322124627375605,0.0,0.0,0.0,0.0,0.030674991798659512,0.028205032583294765,0.0,0.0,0.0
2000-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12530098196990025,0.0,0.0,0.0,0.0,0.005952408329759296,0.0972577038849245,0.0,0.0,0.0
2000-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0406852366008188,0.0,0.0,0.0,0.0,-0.03550312068061201,0.0636355294386719,0.0,0.0,0.0
2000-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12053574257643951,0.0,0.0,0.0,0.0,0.030674991798659512,-0.03632465738289692,0.0,0.0,0.0
2000-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06523937296015658,0.0,0.0,0.0,0.0,0.014880885671276767,-0.015520870929034092,0.0,0.0,0.0
2000-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16503031948827585,0.0,0.0,0.0,0.0,0.10263930849476322,0.045045370920163474,0.0,0.0,0.0
2000-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0401285882396365,0.0,0.0,0.0,0.0,0.005319233952298497,-0.006466076371352991,0.0,0.0,0.0
2000-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04320999254844393,0.0,0.0,0.0,0.0,-0.03703726611557179,-0.013015130809753805,0.0,0.0,0.0
2000-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0241939630714052,0.0,0.0,0.0,0.0,0.03296719134462056,0.02417585083906948,0.0,0.0,0.0
2000-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03140502783472332,0.0,0.0,0.0,0.0,-0.010638287020409698,0.0987128145480698,0.0,0.0,0.0
2000-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03846203604956289,0.0,0.0,0.0,0.0,-0.07526886110914865,0.0214840024613121,0.0,0.0,0.0
2000-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09259279592683223,0.0,0.0,0.0,0.0,0.04651158182735782,-0.053537473766259835,0.0,0.0,0.0
2000-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04931965526971793,0.0,0.0,0.0,0.0,-0.07777789341438002,-0.06262559559195202,0.0,0.0,0.0
2000-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045380455934349584,0.0,0.0,0.0,0.0,-0.04819252641780136,0.0840515987325352,0.0,0.0,0.0
2000-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006790790480166509,0.0,0.0,0.0,0.0,0.02531628480970438,-0.019880954482944357,0.0,0.0,0.0
2000-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04047211214745583,0.0,0.0,0.0,0.0,-0.012345667845202746,0.03245415361034509,0.0,0.0,0.0
2000-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06888195406626485,0.0,0.0,0.0,0.0,-0.0249998350145636,0.00589432494615405,0.0,0.0,0.0
2000-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004548335124384462,0.0,0.0,0.0,0.0,0.02564085208635536,-0.011718794014591638,0.0,0.0,0.0
2000-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025283478229984002,0.0,0.0,0.0,0.0,-0.037499894492146524,0.00790434948159624,0.0,0.0,0.0
2000-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0283403125875743,0.0,0.0,0.0,0.0,0.0,0.04313800505851084,0.0,0.0,0.0
2000-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03939413477572429,0.0,0.0,0.0,0.0,0.012987073358280199,-0.011278145590150723,0.0,0.0,0.0
2000-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03352792198540211,0.0,0.0,0.0,0.0,-0.05769249933132725,-0.036121684691303835,0.0,0.0,0.0
2000-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0859730309087543,0.0,0.0,0.0,0.0,0.020408415335083196,0.011834266724105813,0.0,0.0,0.0
2000-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023611316722735975,0.0,0.0,0.0,0.0,-0.02666693905664408,0.013645632464072355,0.0,0.0,0.0
2000-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012802830935023657,0.0,0.0,0.0,0.0,0.06849340305924634,-0.017308230539659242,0.0,0.0,0.0
2000-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07338475619027718,0.0,0.0,0.0,0.0,-0.044872000543906165,-0.009784515692254914,0.0,0.0,0.0
2000-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011775950431249127,0.0,0.0,0.0,0.0,0.0,-0.003952911741750165,0.0,0.0,0.0
2000-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01713557528540488,0.0,0.0,0.0,0.0,-0.013422806989976,-0.02579313284601248,0.0,0.0,0.0
2000-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0092104648417215,0.0,0.0,0.0,0.0,-0.027210860232674383,-0.01425714322398386,0.0,0.0,0.0
2000-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02124870303432158,0.0,0.0,0.0,0.0,-0.02097896215002082,0.04545490501723015,0.0,0.0,0.0
2000-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023081700515992454,0.0,0.0,0.0,0.0,0.014285781399385744,-0.001976652401027623,0.0,0.0,-0.18518518518518523
2000-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042928681443742955,0.0,0.0,0.0,0.0,0.035211111233041326,-0.015841584551769317,0.0,0.0,-0.045454545454545414
2000-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04589717562096762,0.0,0.0,0.0,0.0,0.0,0.026156517100787147,0.0,0.0,0.1428571428571428
2000-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07978667463264633,0.0,0.0,0.0,0.0,-0.03401345952624235,-0.029411509490059995,0.0,0.0,0.0
2000-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01506287339969492,0.0,0.0,0.0,0.0,0.04577446055937928,0.10303044670833073,0.0,0.0,-0.125
2000-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003035617793738621,0.0,0.0,0.0,0.0,-0.01683502150484595,-0.005869002295565973,0.0,0.0,0.0
2000-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02131560766670737,0.0,0.0,0.0,-0.4999999999423963,0.03424674032778818,0.022140202128909436,0.0,0.0,0.19047619047619047
2000-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.060226878749253476,0.0,0.0,0.0,0.0,0.11258285518198208,-0.036101321153544585,0.0,0.0,-0.040000000000000036
2000-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04124364508038769,0.0,0.0,0.0,0.0,-0.023809700753927743,-0.0018725883169254942,0.0,0.0,0.0
2000-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012657239497915862,0.0,0.0,0.0,0.0,0.042682992258137986,0.08067515806736347,0.0,0.0,-0.125
2000-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012253519101237398,0.0,0.0,0.0,0.0,-0.011695762412098132,0.01736106052502895,0.0,0.0,0.1428571428571428
2000-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03622736542804672,0.0,0.0,0.0,0.0,-0.03550312068061201,0.03413001873515076,0.0,0.0,0.08333333333333326
2000-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03284783146262715,0.0,0.0,0.0,0.0,0.0,-0.05775555101605845,0.0,0.0,0.05769230769230771
2000-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04621868127575135,0.0,0.0,0.0,0.0,0.0,0.06304687871827341,0.0,0.0,0.018181818181818077
2000-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024228830150154312,0.0,0.0,0.0,1.9032258815593899,0.030674991798659512,0.028006758368012807,0.0,0.0,-0.1964285714285714
2000-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08602181517718277,0.0,0.0,0.0,0.0,-0.005952543426212653,-0.04967935214801411,0.0,0.0,0.19999999999999996
2000-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040264257680746596,0.0,0.0,0.0,0.0,0.005988188377574533,-0.01854996137414433,0.0,0.0,-0.03703703703703709
2000-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025380818099830504,0.0,0.0,0.0,0.0,0.035714044462523464,-0.01374552505586768,0.0,0.0,0.0
2000-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06250002225202667,0.0,0.0,0.0,0.0,-0.03448253372006471,0.043553733305726094,0.0,0.0,-0.15384615384615385
2000-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07812467278600344,0.0,0.0,0.0,0.0,0.011904951642635941,0.04173639019655995,0.0,0.0,0.09090909090909083
2000-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025290914119829755,0.0,0.0,0.0,0.0,0.03529380586222253,-0.030448755825840945,0.0,0.0,0.0
2000-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025072851483453173,0.0,0.0,0.0,0.0,0.017045341339774422,-0.05289285443915215,0.0,0.0,-0.27083333333333337
2000-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02003580719352327,0.0,0.0,0.0,0.0,0.011173301658229162,-0.02617754591438759,0.0,0.0,0.37142857142857144
2000-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035703442213877445,0.0,0.0,0.0,0.0,0.04972380261743514,-0.044803029717909615,0.0,0.0,0.0
2000-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04810109562353493,0.0,0.0,0.0,0.0,-0.06315789032114749,0.007505337436849002,0.0,0.0,0.0
2000-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03191444010396727,0.0,0.0,0.0,0.0,0.03370770326950456,0.029794564279445934,0.0,0.0,0.0
2000-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06733236363788664,0.0,0.0,0.0,0.0,0.0,-0.07414128570885492,0.0,0.0,0.0
2000-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07150254790399302,0.0,0.0,0.0,0.0,0.010869740818469698,-0.05468708559172064,0.0,0.0,0.0
2000-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011904731632579546,0.0,0.0,0.0,0.0,0.010752677085482887,0.026858992062103626,0.0,0.0,-0.08333333333333337
2000-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05798173988825184,0.0,0.0,0.0,0.0,-0.031915042046695485,-0.002011796855577286,0.0,0.0,0.0
2000-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11601438259162933,0.0,0.0,0.0,0.0,0.03846178550043122,0.02620918357064994,0.0,0.0,0.0
2000-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03475785398335329,0.0,0.0,0.0,0.0,-0.04761920486457938,-0.039292234495312606,0.0,0.0,0.0
2000-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1000990959437752,0.0,0.0,0.0,-0.3111111290123457,-0.011111037520976863,-0.012269980378519896,0.0,0.0,0.0
2000-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09544797424396567,0.0,0.0,0.0,0.0,-0.14606733052190024,-0.04347815360438945,0.0,0.0,0.0
2000-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006391738255130175,0.0,0.0,0.0,0.0,0.07236822808935295,-0.002164527286295237,0.0,0.0,-0.18181818181818177
2000-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05891989407669962,0.0,0.0,0.0,0.0,0.030674991798659512,-0.032538231724508426,0.0,0.0,0.0
2000-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031250107543176586,0.0,0.0,0.0,0.0,0.0,0.0022418451920092064,0.0,0.0,-0.08333333333333337
2000-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058922736376759266,0.0,0.0,0.0,0.0,0.0,0.008948877350079876,0.0,0.0,0.0
2000-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017488222300842793,0.0,0.0,0.0,0.0,0.0,0.004434422350647171,0.0,0.0,0.0
2000-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049219139245908594,0.0,0.0,0.0,0.0,-0.05357153953137206,0.008829909328259333,0.0,0.0,-0.12121212121212122
2000-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0073948945113720965,0.0,0.0,0.0,0.0,0.0,-0.03282217871158932,0.0,0.0,0.0
2000-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17218520862180098,0.0,0.0,0.0,0.0,0.03144647484787977,0.027148849072567538,0.0,0.0,0.0
2000-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02118646195184648,0.0,0.0,0.0,0.0,-0.03658519454488829,0.09691659054998447,0.0,0.0,0.2068965517241379
2000-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05082991131566095,0.0,0.0,0.0,0.0,-0.050632856792624414,-0.016064446022283296,0.0,0.0,-0.17142857142857137
2000-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039815906101611453,0.0,0.0,0.0,0.0,0.06666643960308827,0.05510269965512293,0.0,0.0,0.0
2000-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010126382507862797,0.0,0.0,0.0,0.0,-0.037499894492146524,0.0,0.0,0.0,-0.27586206896551724
2000-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038533756580273915,0.0,0.0,0.0,0.0,-0.012986925856684817,-0.021277028925367758,0.0,0.0,0.0
2000-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0563702169773479,0.0,0.0,0.0,0.0,-0.07236860125690414,-0.009881735526073965,0.0,0.0,0.0
2000-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034530892051243267,0.0,0.0,0.0,0.0,0.02127661628778732,0.09980091212190967,0.0,0.0,0.1428571428571428
2000-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040949838830183216,0.0,0.0,0.0,0.0,0.01388879690048661,0.0399269677426235,0.0,0.0,-0.08333333333333337
2000-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030082674297731704,0.0,0.0,0.0,0.0,-0.041095777538534994,-0.008725848638129197,0.0,0.0,0.18181818181818188
2000-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027948227134230397,0.0,0.0,0.0,0.0,0.05714272044414259,-0.03697165862046137,0.0,0.0,0.0
2000-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030855126785091724,0.0,0.0,0.0,0.0,-0.040540352987296746,-0.0676423831633759,0.0,0.0,0.0
2000-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05065075955177356,0.0,0.0,0.0,0.0,0.014084412580365635,0.019609061016816254,0.0,0.0,-0.07692307692307687
2000-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03426318527251815,0.0,0.0,0.0,0.0,-0.027777751545748686,0.013460926281203323,0.0,0.0,-0.04166666666666663
2000-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045114209721161425,0.0,0.0,0.0,0.0,0.049999910870331954,-0.028463053345571976,0.0,0.0,0.04347826086956519
2000-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08089255636731196,0.0,0.0,0.0,0.0,0.0,0.011719083727192103,0.0,0.0,-0.16666666666666663
2000-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009032567499168254,0.0,0.0,0.0,0.0,0.02721101449912422,-0.015444865518158268,0.0,0.0,0.0
2000-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004155764239293536,0.0,0.0,0.0,0.0,-0.013245169936368373,-0.007842456154754873,0.0,0.0,0.44999999999999996
2000-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07067803303896891,0.0,0.0,0.0,0.0,0.0,-0.05138370987451568,0.0,0.0,0.0
2000-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02980483392647182,0.0,0.0,0.0,0.0,-0.05369122808769189,-0.020832861389307844,0.0,0.0,-0.1724137931034483
2000-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07344615041140279,0.0,0.0,0.0,0.0,-0.007092151818937853,-0.017021263109257667,0.0,0.0,0.16666666666666674
2000-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0365854789458302,0.0,0.0,0.0,0.0,0.02142851005131874,-0.008658324088389291,0.0,0.0,0.0
2000-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01764731249026319,0.0,0.0,0.0,0.0,0.07692320505429873,0.028384617954481772,0.0,0.0,0.0
2000-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02890214234356203,0.0,0.0,0.0,0.0,-0.025973925402347664,-0.018502786276709093,0.0,0.0,0.0
2000-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10119042230268493,0.0,0.0,0.0,0.0,-0.09000003023875547,0.03358580775002418,0.0,0.0,-0.1428571428571429
2000-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04324332013516319,0.0,0.0,0.0,0.0,0.0,0.025157614370379333,0.0,0.0,-0.08333333333333337
2000-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00871297080560307,0.0,0.0,0.0,0.0,0.047618849615748804,0.04498939344868913,0.0,0.0,-0.18181818181818177
2000-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07390673350804255,0.0,0.0,0.0,0.0,0.013986001174753904,0.02935494356209367,0.0,0.0,0.0
2000-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010173857862586955,0.0,0.0,0.0,0.0,-0.027586181975985058,-0.041825856448843735,0.0,0.0,0.0
2000-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02962117279964338,0.0,0.0,0.0,0.0,0.007092312649911392,0.01388896948719931,0.0,0.0,0.05555555555555558
2000-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02761797400659105,0.0,0.0,0.0,0.0,0.035211111233041326,-0.007827681025314503,0.0,0.0,0.1578947368421053
2000-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008283932905118085,0.0,0.0,0.0,0.0,0.0,-0.0019723836919181004,0.0,0.0,-0.13636363636363635
2000-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00469509382393507,0.0,0.0,0.0,0.0,0.06122470561933113,0.007904441024302766,0.0,0.0,0.0
2000-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09905676103667838,0.0,0.0,0.0,0.0,0.0,-0.041175563881053145,0.0,0.0,0.368421052631579
2000-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06866986784385265,0.0,0.0,0.0,0.0,-0.006410285826859097,0.0010222397216521628,0.0,0.0,-0.15384615384615385
2000-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04819314859979684,0.0,0.0,0.0,0.0,-0.07096784957479685,-0.01634308210030211,0.0,0.0,0.18181818181818188
2000-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0537976454800595,0.0,0.0,0.0,0.0,0.0,0.009345625069774544,0.0,0.0,0.8461538461538463
2000-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015015037801304199,0.0,0.0,0.0,0.0,0.027777672607248283,0.0041149145032362,0.0,0.0,-0.20833333333333337
2000-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02947196951040243,0.0,0.0,0.0,0.0,-0.020270214831840216,-0.01024568706016471,0.0,0.0,-0.052631578947368474
2000-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03924054601000737,0.0,0.0,0.0,0.0,0.0,0.01656353539154254,0.0,0.0,-0.11111111111111116
2000-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038534274592836315,0.0,0.0,0.0,0.0,0.03448300158670636,0.0305496438449524,0.0,0.0,-0.3125
2000-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017400164930143514,0.0,0.0,0.0,0.0,0.006666545533934309,0.0,0.0,0.0,0.5454545454545454
2000-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023715576082050438,0.0,0.0,-0.17647058823529416
2000-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08411499228743402,0.0,0.0,0.0,0.0,-0.03311273702147144,-0.028958055973819397,0.0,0.0,0.0
2000-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02666354421775441,0.0,0.0,0.0,0.0,0.01369861837828834,0.01590485094938132,0.0,0.0,0.0
2000-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04528558566920693,0.0,0.0,0.0,0.0,0.0,0.04892390361245713,0.0,0.0,0.0
2000-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002715023816075135,0.0,0.0,0.0,0.6129032524602356,0.0,-0.022388301926534626,0.0,0.0,0.0
2000-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06999995147571336,0.0,0.0,0.0,0.0,0.2857142857142858
2000-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03598486109916399,0.0,0.0,0.0,0.0,0.04054073636921496,0.022901016805193963,0.0,0.0,0.0
2000-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05804352654260214,0.0,0.0,0.0,0.0,0.0,-0.029850514394117567,0.0,0.0,-0.33333333333333337
2000-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037361250671153146,0.0,0.0,0.0,0.0,-0.03896121982756262,0.021153712523712898,0.0,0.0,0.0
